FrameId	Name	Kegg	InChI	Smiles	Gibbs-0
CPD-8979	succinamate	NIL	InChI=1S/C4H7NO3/c5-3(6)1-2-4(7)8/h1-2H2,(H2,5,6)(H,7,8)/p-1	C(CCC([O-])=O)(N)=O	-59.205338
CPD-19826	2-amino-5-oxohexanoate	NIL	InChI=1S/C6H11NO3/c1-4(8)2-3-5(7)6(9)10/h5H,2-3,7H2,1H3,(H,9,10)	CC(=O)CCC(C(=O)[O-])[N+]	-0.09768506
CPD-17548	(2S)-2-amino-3-[(1S,4R)-4-hydroxycyclohex-2-en-1-yl]propanoate	NIL	InChI=1S/C9H15NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1,3,6-8,11H,2,4-5,10H2,(H,12,13)/t6-,7-,8-/m0/s1	C(=O)([O-])C([N+])CC1(CCC(O)C=C1)	62.876797
CPD-546	methylmalonate	C02170	InChI=1S/C4H6O4/c1-2(3(5)6)4(7)8/h2H,1H3,(H,5,6)(H,7,8)/p-2	CC(C([O-])=O)C([O-])=O	-124.93376
CPD-8871	fluorobenzene	C11272	InChI=1S/C6H5F/c7-6-4-2-1-3-5-6/h1-5H	C1(C=CC(=CC=1)F)	39.9556
CPD-14102	furfuryl alcohol	C20441	InChI=1S/C5H6O2/c6-4-5-2-1-3-7-5/h1-3,6H,4H2	C(O)C1(=CC=CO1)	4.936725
CROTONATE	crotonate	C01771	InChI=1S/C4H6O2/c1-2-3-4(5)6/h2-3H,1H3,(H,5,6)/p-1/b3-2+	CC=CC(=O)[O-]	-15.256459
CPD-17902	cortalcerone	NIL	InChI=1S/C6H8O5/c7-4-2-1-3-11-6(4,10)5(8)9/h1-2,5,8-10H,3H2	C1(=CC(C(O)(C(O)O)OC1)=O)	-78.23103
4-IMIDAZOLONE-5-PROPIONATE	4-imidazolone-5-propanoate	C03680	InChI=1S/C6H8N2O3/c9-5(10)2-1-4-6(11)8-3-7-4/h3-4H,1-2H2,(H,9,10)(H,7,8,11)/p-1	C(C1(C(=O)N=CN1))CC(=O)[O-]	-29.02422
UREA	urea	C00086	InChI=1S/CH4N2O/c2-1(3)4/h(H4,2,3,4)	C(=O)(N)N	-7.3855205
CPD0-1500	4-methylene diaminopimelate	NIL	InChI=1S/C8H14N2O4/c1-4(2-5(9)7(11)12)3-6(10)8(13)14/h5-6H,1-3,9-10H2,(H,11,12)(H,13,14)	C=C(CC([N+])C(=O)[O-])CC([N+])C(=O)[O-]	1.0656832
CPD-14057	<i>N,N,N',N'</i>-tetramethylethylenediamine	NIL	InChI=1S/C6H16N2/c1-7(2)5-6-8(3)4/h5-6H2,1-4H3/p+1	CN(C)CC[N+](C)C	178.437
ACETAMIDE	acetamide	C06244	InChI=1S/C2H5NO/c1-2(3)4/h1H3,(H2,3,4)	CC(=O)N	7.0455985
CPD-14534	glycolamide	NIL	InChI=1S/C2H5NO2/c3-2(5)1-4/h4H,1H2,(H2,3,5)	C(C(=O)N)O	-29.184402
N-METHYLHYDANTOIN	<i>N</i>-methylhydantoin	C02565	InChI=1S/C4H6N2O2/c1-6-2-3(7)5-4(6)8/h2H2,1H3,(H,5,7,8)	C1(C(=O)NC(=O)N(C)1)	0.63671917
CPD-19237	<i>N</i>-methylacetamide	NIL	InChI=1S/C3H7NO/c1-3(5)4-2/h1-2H3,(H,4,5)	CC(=O)NC	32.397842
4-CARBOXYBENZALDEHYDE	4-carboxybenzaldehyde	NIL	InChI=1S/C8H6O3/c9-5-6-1-3-7(4-2-6)8(10)11/h1-5H,(H,10,11)/p-1	C(C1(C=CC(C(=O)[O-])=CC=1))=O	-31.93646
CPD-4863	<i>N,N</i>-dihydroxy-L-valine	NIL	InChI=1S/C5H11NO4/c1-3(2)4(5(7)8)6(9)10/h3-4,9-10H,1-2H3,(H,7,8)/p-1/t4-/m0/s1	CC(C)C(N(O)O)C([O-])=O	-60.84087
CPD-13321	3-octen-2-one	NIL	InChI=1S/C8H14O/c1-3-4-5-6-7-8(2)9/h6-7H,3-5H2,1-2H3/b7-6+	CCCC[CH]=[CH]C(=O)C	137.00568
CPD-17655	3-hydroxymandelate	NIL	InChI=1S/C8H8O4/c9-6-3-1-2-5(4-6)7(10)8(11)12/h1-4,7,9-10H,(H,11,12)/p-1	C(=O)([O-])C(C1(C=C(O)C=CC=1))O	-55.814228
N-ETHYLMALEIMIDE	<i>N</i>-ethylmaleimide	C02441	InChI=1S/C6H7NO2/c1-2-7-5(8)3-4-6(7)9/h3-4H,2H2,1H3	CCN1(C(=O)C=CC(=O)1)	31.287842
N-METHYLHEXANAMIDE	N-methylhexanamide	C02722	InChI=1S/C7H15NO/c1-3-4-5-6-7(9)8-2/h3-6H2,1-2H3,(H,8,9)	CCCCCC(=O)NC	121.0468
CPD-15585	methacrylamide	NIL	InChI=1S/C4H7NO/c1-3(2)4(5)6/h1H2,2H3,(H2,5,6)	C=C(C)C(=O)N	48.60784
CPD-13130	6-deoxy-D-glucosone	NIL	InChI=1S/C6H10O5/c1-3(8)5(10)6(11)4(9)2-7/h2-3,5-6,8,10-11H,1H3/t3-,5-,6-/m1/s1	CC(O)C(O)C(O)C(=O)C=O	-66.53881
CPD-10147	streptamine	C01854	InChI=1S/C6H14N2O4/c7-1-3(9)2(8)5(11)6(12)4(1)10/h1-6,9-12H,7-8H2/p+2/t1-,2+,3?,4+,5-,6?	C1([N+])(C(O)C(O)C(O)C([N+])C(O)1)	13.629681
CPD0-1398	methylglyoxalbis(guanylhydrazone)	NIL	InChI=1S/C5H12N8/c1-3(11-13-5(8)9)2-10-12-4(6)7/h2H,1H3,(H4,6,7,12)(H4,8,9,13)/p+2	CC(C=NNC(N)=[N+])=NNC(N)=[N+]	178.47745
MORPHOLINE	morpholine	C14452	InChI=1S/C4H9NO/c1-3-6-4-2-5-1/h5H,1-4H2/p+1	C1(COCC[N+]1)	78.51915
ALLANTOATE	allantoate	C00499	InChI=1S/C4H8N4O4/c5-3(11)7-1(2(9)10)8-4(6)12/h1H,(H,9,10)(H3,5,7,11)(H3,6,8,12)/p-1	C(C(=O)[O-])(NC(=O)N)NC(=O)N	-95.354225
3-HYDROXYCYCLOHEXANONE	3-hydroxycyclohexanone	C03228	InChI=1S/C6H10O2/c7-5-2-1-3-6(8)4-5/h5,7H,1-4H2	C1(CC(=O)CC(O)C1)	48.671204
CPD-10098	hexylamine	C08306	InChI=1S/C6H15N/c1-2-3-4-5-6-7/h2-7H2,1H3/p+1	CCCCCC[N+]	162.22588
MESO-TARTRATE	<i>meso</i>-tartrate	C00552	InChI=1S/C4H6O6/c5-1(3(7)8)2(6)4(9)10/h1-2,5-6H,(H,7,8)(H,9,10)/p-2/t1-,2+	C(C(C(C([O-])=O)O)O)([O-])=O	-199.20375
3-DE-H-CARNITINE	3-dehydrocarnitine	C02636	InChI=1S/C7H13NO3/c1-8(2,3)5-6(9)4-7(10)11/h4-5H2,1-3H3	C(C(=O)CC(=O)[O-])[N+](C)(C)C	14.314567
CPD-7790	&epsilon;-aminocaproamide	NIL	InChI=1S/C6H14N2O/c7-5-3-1-2-4-6(8)9/h1-5,7H2,(H2,8,9)/p+1	C([N+])CCCCC(N)=O	114.94475
CPD-12643	1-hydroxycumene	NIL	InChI=1S/C9H12O/c1-9(2,10)8-6-4-3-5-7-8/h3-7,10H,1-2H3	CC(O)(C)C1(=CC=CC=C1)	113.17345
CPD-19433	piperonal	C10812	InChI=1S/C8H6O3/c9-4-6-1-2-7-8(3-6)11-5-10-7/h1-4H,5H2	[CH](=O)C2(=CC=C1(C(OCO1)=C2))	-20.602272
CPD-7682	1-piperideine 6-carboxylate	C00450	InChI=1S/C6H9NO2/c8-6(9)5-3-1-2-4-7-5/h4-5H,1-3H2,(H,8,9)/p-1/t5-/m0/s1	C(C1(CCCC=N1))([O-])=O	25.766909
CPD-19405	2-hydroxy-3-carboxy-6-oxo-hepta-2,4-dienoate	NIL	InChI=1S/C8H8O6/c1-4(9)2-3-5(7(11)12)6(10)8(13)14/h2-3,10H,1H3,(H,11,12)(H,13,14)/p-2/b3-2+,6-5+	CC(=O)C=CC(C([O-])=O)=C(O)C([O-])=O	-131.84152
CPD-383	isopyridoxal	C06051	InChI=1S/C8H9NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2-3,11-12H,4H2,1H3	CC1(=C(C(CO)=C([CH]=O)C=N1)O)	10.410096
CINNAMYL-ALC	cinnamyl alcohol	C02394	InChI=1S/C9H10O/c10-8-4-7-9-5-2-1-3-6-9/h1-7,10H,8H2/b7-4+	C1(C=CC(=CC=1)C=CCO)	115.2112
CPD0-1105	1-carboxymethylpyridinium	NIL	InChI=1S/C7H7NO2/c9-7(10)6-8-4-2-1-3-5-8/h1-5H,6H2	C1(=CC=CC=[N+]1CC([O-])=O)	35.217846
CPD0-2414	1-hydroxy-2-butanone	NIL	InChI=1S/C4H8O2/c1-2-4(6)3-5/h5H,2-3H2,1H3	CCC(=O)CO	11.858968
2-METHOXYETHANOL	2-methoxyethanol	D05554	InChI=1S/C3H8O2/c1-5-3-2-4/h4H,2-3H2,1H3	C(COC)O	17.058962
CPD-12277	1,3-cyclohexanediol	NIL	InChI=1S/C6H12O2/c7-5-2-1-3-6(8)4-5/h5-8H,1-4H2	C1(CC(O)CC(O)C1)	62.65345
ISO-PROPANOL	propan-2-ol	C01845	InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3	CC(O)C	37.72897
2-HYDROXY-4-CARBOXYPYRIMIDINE	2-hydroxy-4-carboxypyrimidine	NIL	InChI=1S/C5H4N2O3/c8-4(9)3-1-2-6-5(10)7-3/h1-2H,(H,8,9)(H,6,7,10)/p-1	C1(N=C(N=C(C([O-])=O)C=1)O)	-66.9687
VANILLYL-ALCOHOL	vanillyl alcohol	C06317	InChI=1S/C8H10O3/c1-11-8-4-6(5-9)2-3-7(8)10/h2-4,9-10H,5H2,1H3	COC1(C(=CC=C(CO)C=1)O)	30.121204
CPD-350	(S)-mevalonate	C02104	InChI=1S/C6H12O4/c1-6(10,2-3-7)4-5(8)9/h7,10H,2-4H2,1H3,(H,8,9)/p-1/t6-/m0/s1	CC(O)(CCO)CC(=O)[O-]	-45.099743
BUTYLAMINE	<i>n</i>-butylamine	NIL	InChI=1S/C4H11N/c1-2-3-4-5/h2-5H2,1H3/p+1	CCCC[N+]	117.90138
CPD-19089	2-hydroxy-2-methyl-butanal	NIL	InChI=1S/C5H10O2/c1-3-5(2,7)4-6/h4,7H,3H2,1-2H3	CCC(O)(C)[CH]=O	32.251205
2-CARBOXYMUCONATE	2-carboxymuconate	NIL	InChI=1S/C7H6O6/c8-5(9)3-1-2-4(6(10)11)7(12)13/h1-3H,(H,8,9)(H,10,11)(H,12,13)/p-3/b3-1+	C(=CC(=O)[O-])C=C(C(=O)[O-])C(=O)[O-]	-176.66518
TRIETHYLAMINE	triethylamine	C14691	InChI=1S/C6H15N/c1-4-7(5-2)6-3/h4-6H2,1-3H3/p+1	CC[N+](CC)CC	173.43588
HYDROXYMALONATE	2-hydroxymalonate	C02287	InChI=1S/C3H4O5/c4-1(2(5)6)3(7)8/h1,4H,(H,5,6)(H,7,8)/p-2	C([O-])(=O)C(O)C([O-])=O	-183.32602
CPD-7100	(2<i>S</i>)-2-isopropyl-3-oxosuccinate	C04236	InChI=1S/C7H10O5/c1-3(2)4(6(9)10)5(8)7(11)12/h3-4H,1-2H3,(H,9,10)(H,11,12)/p-2/t4-/m0/s1	CC(C(C(=O)[O-])C(=O)C(=O)[O-])C	-108.359276
CPD-11955	<i>N</i>-hydroxy-<i>N</i>-succinylcadaverine	NIL	InChI=1S/C9H18N2O4/c10-6-2-1-3-7-11(15)8(12)4-5-9(13)14/h15H,1-7,10H2,(H,13,14)	C([N+])CCCCN(O)C(CCC([O-])=O)=O	22.670181
HISTIDINOL	histidinol	C00860	InChI=1S/C6H11N3O/c7-5(3-10)1-6-2-8-4-9-6/h2,4-5,10H,1,3,7H2,(H,8,9)/p+1/t5-/m0/s1	C1(NC=NC=1CC(CO)[N+])	108.72138
CPD-18987	cyclobutanone	NIL	InChI=1S/C4H6O/c5-4-2-1-3-4/h1-3H2	C1(CC(=O)C1)	41.066723
AMINOHYDROQUINONE	aminohydroquinone	C14604	InChI=1S/C6H7NO2/c7-5-3-4(8)1-2-6(5)9/h1-3,8-9H,7H2	C1(C=C(O)C(N)=CC(O)=1)	26.57784
CPD-7030	&beta;-ketoisocaproate	C03467	InChI=1S/C6H10O3/c1-4(2)5(7)3-6(8)9/h4H,3H2,1-2H3,(H,8,9)/p-1	CC(C)C(CC([O-])=O)=O	-19.971968
GLYCINAMIDE	glycinamide	NIL	InChI=1S/C2H6N2O/c3-1-2(4)5/h1,3H2,(H2,4,5)/p+1	C(C(=O)N)[N+]	26.295782
CPD-253	4,5-<i>seco</i>-dopa	C04796	InChI=1S/C9H11NO6/c10-6(8(13)14)3-5(1-2-11)4-7(12)9(15)16/h1-2,4,6,12H,3,10H2,(H,13,14)(H,15,16)/p-1/b5-1-,7-4+/t6-/m0/s1	C(=O)C=C(CC([N+])C(=O)[O-])C=C(C([O-])=O)O	-86.17087
SALICYLALDOXIME	salicylaldoxime	NIL	InChI=1S/C7H7NO2/c9-7-4-2-1-3-6(7)5-8-10/h1-5,8,10H/b6-5+	C(=C1(C(C=CC=C1)=O))NO	36.94784
CPD-2301	2,3,6-trihydroxypyridine	C03458	InChI=1S/C5H5NO3/c7-3-1-2-4(8)6-5(3)9/h1-2,7H,(H2,6,8,9)	C1(C(=C(O)N=C(O)C=1)O)	-40.2144
ALLYSINE	(<i>S</i>)-2-amino-6-oxohexanoate	C04076	InChI=1S/C6H11NO3/c7-5(6(9)10)3-1-2-4-8/h4-5H,1-3,7H2,(H,9,10)/t5-/m0/s1	[CH](=O)CCCC([N+])C(=O)[O-]	3.1723201
CPD-9521	(1<i>R</i>,6<i>S</i>)-6-amino-5-oxocyclohex-2-ene-1-carboxylate	NIL	InChI=1S/C7H9NO3/c8-6-4(7(10)11)2-1-3-5(6)9/h1-2,4,6H,3,8H2,(H,10,11)/t4-,6+/m1/s1	C(C1(C=CCC(C1[N+])=O))(=O)[O-]	2.7700958
CPD-9502	3,5-dimethoxytoluene	NIL	InChI=1S/C9H12O2/c1-7-4-8(10-2)6-9(5-7)11-3/h4-6H,1-3H3	CC1(=CC(=CC(=C1)OC)OC)	101.54345
CPD-15134	8-hydroxyquinolin-2(1H)-one	NIL	InChI=1S/C9H7NO2/c11-7-3-1-2-6-4-5-8(12)10-9(6)7/h1-5,11H,(H,10,12)	C1(=O)(NC2(C(C=C1)=CC=CC(O)=2))	20.228842
CPD-18726	(2E,4E)-2-methyl-6-oxohepta-2,4-dienal	C11480	InChI=1S/C8H10O2/c1-7(6-9)4-3-5-8(2)10/h3-6H,1-2H3/b5-3+,7-4+	CC([CH]=O)=CC=CC(=O)C	82.7912
CPD-11435	N-isopropylformamide	NIL	InChI=1S/C4H9NO/c1-4(2)5-3-6/h3-4H,1-2H3,(H,5,6)	CC(C)NC=O	56.020092
CPD-9437	(<i>S</i>)-2-formylglutarate	C16159	InChI=1S/C6H8O5/c7-3-4(6(10)11)1-2-5(8)9/h3-4H,1-2H2,(H,8,9)(H,10,11)/p-2/t4-/m0/s1	C(=O)C(C([O-])=O)CCC([O-])=O	-127.90151
CPD-14968	(2E,4E,6E)-7-hydroxy-5-methylhepta-2,4,6-trienal	NIL	InChI=1S/C8H10O2/c1-8(5-7-10)4-2-3-6-9/h2-7,10H,1H3/b3-2+,7-5+,8-4+	CC(C=CO)=CC=CC=O	95.67121
R-MANDELAMIDE	(<i>R</i>)-mandelamide	C07301	InChI=1S/C8H9NO2/c9-8(11)7(10)6-4-2-1-3-5-6/h1-5,7,10H,(H2,9,11)/t7-/m1/s1	C1(C=CC(=CC=1)C(O)C(N)=O)	46.96009
CPD-11271	<i>N</i>-(3-acetamidopropyl)-4-aminobutanal	NIL	InChI=1S/C9H18N2O2/c1-9(13)11-7-4-6-10-5-2-3-8-12/h8,10H,2-7H2,1H3,(H,11,13)/p+1	CC(=O)NCCC[N+]CCCC=O	144.25923
CPD-9382	serinol	NIL	InChI=1S/C3H9NO2/c4-3(1-5)2-6/h3,5-6H,1-2,4H2/p+1	C(O)C([N+])CO	21.469145
QUINATE	L-quinate	C00296	InChI=1S/C7H12O6/c8-3-1-7(13,6(11)12)2-4(9)5(3)10/h3-5,8-10,13H,1-2H2,(H,11,12)/p-1/t3-,4-,5-,7+/m1/s1	C(=O)([O-])C1(O)(CC(O)C(O)C(O)C1)	-108.37975
CPD-20893	<i>N</i>-oxalylglycine	NIL	InChI=1S/C4H5NO5/c6-2(7)1-5-3(8)4(9)10/h1H2,(H,5,8)(H,6,7)(H,9,10)	C(NC(=O)C(=O)O)C(=O)O	-127.3644
CPD-636	4,5-dihydroxyphthalate	C03233	InChI=1S/C8H6O6/c9-5-1-3(7(11)12)4(8(13)14)2-6(5)10/h1-2,9-10H,(H,11,12)(H,13,14)/p-2	C([O-])(=O)C1(C=C(C(=CC=1C([O-])=O)O)O)	-174.80376
CPD-11172	2-amino-2,4-penta-dienoate	NIL	InChI=1S/C5H7NO2/c1-2-3-4(6)5(7)8/h2-3H,1,6H2,(H,7,8)/p-1/b4-3+	C=CC=C(N)C([O-])=O	22.054665
CPD-9326	malonamate	NIL	InChI=1S/C3H5NO3/c4-2(5)1-3(6)7/h1H2,(H2,4,5)(H,6,7)/p-1	C(=O)([O-])CC(=O)N	-81.36758
CPD0-1717	2-amino-6-carboxamido-7,8-dihydropteridin-4-one	NIL	InChI=1S/C7H8N6O2/c8-4(14)2-1-10-5-3(11-2)6(15)13-7(9)12-5/h1H2,(H2,8,14)(H4,9,10,12,13,15)	C(N)(=O)C1(=NC2(=C(NC1)N=C(N)N=C(O)2))	37.79997
PSEUDOCUMENE	pseudocumene	C14533	InChI=1S/C9H12/c1-7-4-5-8(2)9(3)6-7/h4-6H,1-3H3	CC1(=CC=C(C)C(C)=C1)	151.62346
CPD-6124	1-pyrroline	C15668	InChI=1S/C4H7N/c1-2-4-5-3-1/h3H,1-2,4H2/p+1	C1(CC[N+]=C1)	106.03691
CPD0-1682	dioxane	C14440	InChI=1S/C4H8O2/c1-2-6-4-3-5-1/h1-4H2	C1(OCCOC1)	21.688965
PICOLINATE	picolinate	C10164	InChI=1S/C6H5NO2/c8-6(9)5-3-1-2-4-7-5/h1-4H,(H,8,9)/p-1	C1(=CC=CC(=N1)C([O-])=O)	-16.457577
CPD-594	3-guanidinopropanoate	C03065	InChI=1S/C4H9N3O2/c5-4(6)7-2-1-3(8)9/h1-2H2,(H,8,9)(H4,5,6,7)	C(CC([O-])=O)NC(N)=[N+]	18.120089
CPD-10792	2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate	C16850	InChI=1S/C7H13NO5/c1-3(9)6(11)5(10)2-4(8)7(12)13/h4-6,10-11H,2,8H2,1H3,(H,12,13)/t4-,5+,6+/m0/s1	CC(=O)C(O)C(O)CC([N+])C([O-])=O	-54.015438
CPD0-1652	4-methylpyrazole	C07837	InChI=1S/C4H6N2/c1-4-2-5-6-3-4/h2-3H,1H3,(H,5,6)	CC1(C=NNC=1)	83.18673
CPD-18272	4-methylgentisate	NIL	InChI=1S/C8H8O4/c1-4-2-7(10)5(8(11)12)3-6(4)9/h2-3,9-10H,1H3,(H,11,12)/p-1	CC1(C(O)=CC(C(=O)[O-])=C(O)C=1)	-62.054222
CPD-13859	methacrylate	NIL	InChI=1S/C4H6O2/c1-3(2)4(5)6/h1H2,2H3,(H,5,6)/p-1	C=C(C)C(=O)[O-]	-14.686464
D-TARTRATE	D-tartrate	C02107	InChI=1S/C4H6O6/c5-1(3(7)8)2(6)4(9)10/h1-2,5-6H,(H,7,8)(H,9,10)/p-2/t1-,2-/m0/s1	C(=O)([O-])C(O)C(O)C(=O)[O-]	-199.20375
CPD-18174	(2R,3S)-3,5-dihydroxy-2-methyl-2,3-dihydropyran-4-one	NIL	InChI=1S/C6H8O4/c1-3-5(8)6(9)4(7)2-10-3/h2-3,5,7-8H,1H3/t3-,5+/m1/s1	CC1(OC=C(O)C(=O)C(O)1)	-54.591026
5-AMINOPENTANAMIDE	5-aminopentanamide	C00990	InChI=1S/C5H12N2O/c6-4-2-1-3-5(7)8/h1-4,6H2,(H2,7,8)/p+1	C(=O)(CCCC[N+])N	92.78251
CPD-10665	3-methylsalicylate	NIL	InChI=1S/C8H8O3/c1-5-3-2-4-6(7(5)9)8(10)11/h2-4,9H,1H3,(H,10,11)/p-1	CC1(=CC=CC(=C1O)C([O-])=O)	-22.574223
CPD-14149	2-hydroxy-6-oxo-nona-2,4-dienoate	NIL	InChI=1S/C9H12O4/c1-2-4-7(10)5-3-6-8(11)9(12)13/h3,5-6,11H,2,4H2,1H3,(H,12,13)/p-1/b5-3-,8-6-	CCCC(=O)C=CC=C(O)C(=O)[O-]	5.440258
CPD-18063	8-amino-3,8-dideoxy-&alpha;-D-<i>manno</i>-octulosonate	NIL	InChI=1S/C8H15NO7/c9-2-4(11)6-5(12)3(10)1-8(15,16-6)7(13)14/h3-6,10-12,15H,1-2,9H2,(H,13,14)/t3-,4-,5-,6-,8-/m1/s1	C([N+])C(O)[CH]1(OC(O)(C([O-])=O)CC(C1O)O)	-106.31321
O-FORMAMINOACETOPHENONE	<i>o</i>-formaminoacetophenone	NIL	InChI=1S/C9H9NO2/c1-7(12)8-4-2-3-5-9(8)10-6-11/h2-6H,1H3,(H,10,11)	CC(=O)C1(C=CC=CC(NC=O)=1)	58.260094
4-TRIMETHYLAMMONIOBUTANAL	4-trimethylammoniobutanal	C01149	InChI=1S/C7H16NO/c1-8(2,3)6-4-5-7-9/h7H,4-6H2,1-3H3/q+1	C(CC[CH]=O)[N+](C)(C)C	127.53588
CPD-8858	DL-<i>threo</i>-3,4-dihydroxyphenylserine	NIL	InChI=1S/C9H11NO5/c10-7(9(14)15)8(13)4-1-2-5(11)6(12)3-4/h1-3,7-8,11-13H,10H2,(H,14,15)/t7-,8+/m0/s1	C(C(C(C1(C=CC(=C(C=1)O)O))O)[N+])(=O)[O-]	-55.067688
CPD0-1537	2-(4-amino-4-carboxybutyl)aziridine-2-carboxylate	NIL	InChI=1S/C8H14N2O4/c9-5(6(11)12)2-1-3-8(4-10-8)7(13)14/h5,10H,1-4,9H2,(H,11,12)(H,13,14)/p-1/t5-,8-/m0/s1	C(CC(C(=O)[O-])[N+])CC1(C(=O)[O-])(CN1)	1.6325086
4-HYDROXYPHENYLACETATE	(4-hydroxyphenyl)acetate	C00642	InChI=1S/C8H8O3/c9-7-3-1-6(2-4-7)5-8(10)11/h1-4,9H,5H2,(H,10,11)/p-1	C1(C=C(O)C=CC=1CC(=O)[O-])	-17.774218
CPD-8816	&gamma;-resorcylate	NIL	InChI=1S/C7H6O4/c8-4-2-1-3-5(9)6(4)7(10)11/h1-3,8-9H,(H,10,11)/p-1	C(C1(C(O)=CC=CC=1O))(=O)[O-]	-80.96645
CPD-13482	<i>p</i>-aminobenzyl alcohol	NIL	InChI=1S/C7H9NO/c8-7-3-1-6(5-9)2-4-7/h1-4,9H,5,8H2	C(O)C1(=CC=C(N)C=C1)	88.22009
4-AMINO-5-IMIDAZOLE_CARBOXYLATE	5-aminoimidazole-4-carboxylate	C05516	InChI=1S/C4H5N3O2/c5-3-2(4(8)9)6-1-7-3/h1H,5H2,(H,6,7)(H,8,9)	C1(NC(N)=C(C([O-])=O)[N+]=1)	-2.014399
CPD-10354	methylacetoin	NIL	InChI=1S/C5H10O2/c1-4(6)5(2,3)7/h7H,1-3H3	CC(=O)C(O)(C)C	28.981201
CPD-15245	5'-dehydrouridine	C21079	InChI=1S/C9H10N2O6/c12-3-4-6(14)7(15)8(17-4)11-2-1-5(13)10-9(11)16/h1-4,6-8,14-15H,(H,10,13,16)/t4-,6-,7-,8-/m1/s1	[CH](=O)C1(OC(C(O)C(O)1)N2(C=CC(=O)NC(=O)2))	-82.0888
CPD-822	N<sup>2</sup>-succinyl-L-glutamate 5-semialdehyde	C05932	InChI=1S/C9H13NO6/c11-5-1-2-6(9(15)16)10-7(12)3-4-8(13)14/h5-6H,1-4H2,(H,10,12)(H,13,14)(H,15,16)/p-2/t6-/m0/s1	C(CCC(NC(CCC(=O)[O-])=O)C(=O)[O-])=O	-105.50593
CPD0-1430	2-phenylacetamidine	NIL	InChI=1S/C8H10N2/c9-8(10)6-7-4-2-1-3-5-7/h1-5H,6H2,(H3,9,10)/p+1	C(=[N+])(N)CC1(C=CC=CC=1)	140.93027
3-METHYLOXINDOLE	3-methyloxindole	C02366	InChI=1S/C9H9NO/c1-6-7-4-2-3-5-8(7)10-9(6)11/h2-6H,1H3,(H,10,11)	CC2(C1(C=CC=CC=1NC2=O))	88.6701
CPD-7995	hygrine	C06179	InChI=1S/C8H15NO/c1-7(10)6-8-4-3-5-9(8)2/h8H,3-6H2,1-2H3/p+1	CC(CC1([N+](CCC1)C))=O	144.32587
CPD-434	<i>N</i>-acetylimidazole	C02560	InChI=1S/C5H6N2O/c1-5(8)7-3-2-6-4-7/h2-4H,1H3	CC(N1(C=NC=C1))=O	54.386723
CPD-10095	cyclohexene oxide	NIL	InChI=1S/C6H10O/c1-2-4-6-5(3-1)7-6/h5-6H,1-4H2	C1(CC[CH]2(O[CH](C1)2))	71.31121
CPD-12797	2,6-dimethoxyphenol	C10787	InChI=1S/C8H10O3/c1-10-6-4-3-5-7(11-2)8(6)9/h3-5,9H,1-2H3	COC1(=C(O)C(OC)=CC=C1)	43.1512
CPD0-1310	2-keto-4-hydroxybutanoate	NIL	InChI=1S/C4H6O4/c5-2-1-3(6)4(7)8/h5H,1-2H2,(H,7,8)/p-1	C(O)CC(=O)C(=O)[O-]	-96.25646
MALEIMIDE	maleimide	C07272	InChI=1S/C4H3NO2/c6-3-1-2-4(7)5-3/h1-2H,(H,5,6,7)	C1(C(NC(C=1)=O)=O)	-23.68664
CPD-7737	(2-carboxy-2,5-dihydro-5-oxofuran-2-yl)-acetate	C01278	InChI=1S/C7H6O6/c8-4(9)3-7(6(11)12)2-1-5(10)13-7/h1-2H,3H2,(H,8,9)(H,11,12)/p-2/t7-/m0/s1	C(CC1(OC(C=C1)=O)C([O-])=O)([O-])=O	-173.20375
CPD0-1237	<i>N</i>-3-fumaroyl-L-2,3-diaminopropanoate	NIL	InChI=1S/C7H10N2O5/c8-4(7(13)14)3-9-5(10)1-2-6(11)12/h1-2,4H,3,8H2,(H,9,10)(H,11,12)(H,13,14)/p-1/b2-1+/t4-/m0/s1	C([O-])(=O)C=CC(=O)NCC([N+])C([O-])=O	-83.32196
CPD0-1312	pyrimidin-2-one-ribonucleoside	NIL	InChI=1S/C9H12N2O5/c12-4-5-6(13)7(14)8(16-5)11-3-1-2-10-9(11)15/h1-3,5-8,12-14H,4H2/t5-,6-,7-,8-/m1/s1	C2(=NC(=O)N(C1(OC(CO)C(O)C(O)1))C=C2)	-36.456566
CPD-7669	acetaminophen	C06804	InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)	CC(NC1(C=CC(=CC=1)O))=O	48.71009
CPD-12505	1,3,7,9-tetramethylurate	NIL	InChI=1S/C9H12N4O3/c1-10-5-6(11(2)8(10)15)12(3)9(16)13(4)7(5)14/h1-4H3	CN1(C(=O)N(C)C2(=C1C(=O)N(C)C(=O)N(C)2))	44.054443
L-ERYTHRO-ASCORBATE	5-(hydroxymethyl)-2(5H)-furanone	NIL	InChI=1S/C5H6O3/c6-3-4-1-2-5(7)8-4/h1-2,4,6H,3H2	C1(C(CO)OC(=O)C=1)	-29.04328
